symbol-id;symbol-en;symbol-fi;category
2839;thumb;peukalo;terveys kehonosat
2840;thumbs;peukalot;terveys kehonosat
2841;thunder_storm;ukkosmyrsky;ympäristö sää
2842;tidy_up_,_to;siivota;rakennukset kotityöt
2843;tie;solmio;vaatteet muut
2844;tie_2_,_to;solmia;terveys hoitotoimet
2845;tiger;tiikeri;eläimet nisäkkäät
2846;tights;sukkahousut;vaatteet muut
2847;time_out;tauko;työ ja koulu
2848;timer_2;ajastin;ruoka välineet
2849;tin;vuoka;ruoka välineet
2850;tin_can;purkki;ruoka annokset
2851;tin_foil;folio;ruoka välineet
2852;tinned_apricots;säilykeaprikoosi;ruoka hedelmät
2853;tinned_cherries;säilykekirsikat;ruoka hedelmät
2854;tinned_mushroom_soup;seinikeitto;ruoka annokset
2855;tinned_peaches;säilykepersikat;ruoka hedelmät
2856;tinned_pears;säilykepäärynät;ruoka hedelmät
2857;tinned_peas;säilykeherneet;ruoka hedelmät
2858;tinned_pineapple;säilykeananas;ruoka hedelmät
2859;tinned_plums;säilykeluumu;ruoka hedelmät
2860;tinned_sweetcorn;säilykemaissi;ruoka vihannekset ja salaatit
2861;tinned_tomato;säilyketomaatti;ruoka vihannekset ja salaatit
2862;tinsel;hopealanka;juhlat välineet
2863;tippex;korjauslakka;työ ja koulu
2864;tissues;nenäliina;terveys hoitotarvikkeet
2865;toad;rupikonna;eläimet matelijat
2866;toast;paahtoleipä;ruoka välineet
2867;toaster;leivänpaahdin;ruoka välineet
2868;today;tänään;kuvaileva aika
2869;toe_nail;varpaankynsi;terveys kehonosat
2870;toilet;vessa;terveys hoitotarvikkeet
2871;toilet_,_go_to_the;mennä vessaan;terveys hoitotarvikkeet
2872;toilet_roll;vessapaperirulla;terveys hoitotarvikkeet
2873;toilets;vessat;apuvälineet merkit
2874;tomato;tomaatti;ruoka vihannekset ja salaatit
2875;tomato_juice;tomaattimehu;juomat
2876;tomato_slice;tomaattiviipale;ruoka vihannekset ja salaatit
2877;tomb_1;hautakammio;rakennukset julkiset
2878;tomb_2;hautakammio;rakennukset julkiset
2879;tomorrow;huomenna;kuvaileva aika
2880;tongs;pihdit;ruoka välineet
2881;tongue;kieli;terveys kehonosat
2882;tooth;hammas;terveys kehonosat
2883;toothache;hammassärky;terveys terveydentila
2884;toothbrush;hammasharja;terveys hoitotarvikkeet
2885;toothbrush_electric;sähköhammasharja;terveys hoitotarvikkeet
2886;toothpaste;hammastahna;terveys hoitotarvikkeet
2887;top;päällä;kuvaileva sijainti
2888;top_2;päällä;kuvaileva sijainti
2889;topsoil;pintamaa;tiede
2890;torch;taskulamppu;tekniikka muut
2891;torch_2;soihtu;urheilu urheiluvälineet
2892;torch_3;soihtu;urheilu urheiluvälineet
2893;tortoise;kilpikonna;eläimet matelijat
2894;toss_pancake_,_to;heittää räiskälettä;ruoka viljatuotteet ja leivonta
2895;touch_screen;kosketusnäyttö;tekniikka tietokoneet
2896;toupee;hiuslisäke;terveys hoitotarvikkeet
2897;towel;pyyhe;terveys hoitotarvikkeet
2898;toy_box;lelulaatikko;vapaa-aika lelut
2899;toy_car;leluauto;vapaa-aika lelut
2900;toy_soldier;lelusotilas;vapaa-aika lelut
2901;toys;leikkikalut;vapaa-aika lelut
2902;trachea;henkitorvi;terveys kehonosat
2903;tracksuit;verryttelypuku;vaatteet urheilu
2904;tractor;traktori;liikenne tieliikenne
2905;traffic_lights;liikennevalot;liikenne tieliikenne
2906;train;juna;liikenne raideliikenne
2907;trainers;lenkkikengät;vaatteet muut
2908;trampoline;trampoliini;urheilu urheiluvälineet
2909;trampoline_,_to;pomppia trampoliinissa;urheilu
2910;transparent;läpinäkyvä;tiede
2911;trap;ansa;eläimet muut
2912;trapezium;puolisuunnikas;kuvaileva muoto
2913;travel;matkustaa;matkustus
2914;tray;tarjotin;ruoka välineet
2915;tree;puu;kasvit ja puut
2916;tree_ornament_chocolate;suklaakoriste;juhlat välineet
2917;tree_trunk;puun runko;kasvit ja puut
2918;triangle_acute;teräväkulmainen kolmio;kuvaileva muoto
2919;triangle_equilateral;tasasivuinen kolmio;kuvaileva muoto
2920;triangle_isosceles;tasakylkinen kolmio;kuvaileva muoto
2921;triangle_obtuse;tylppäkulmainen kolmio;kuvaileva muoto
2922;triangle_right-angled;suorakulmainen kolmio;kuvaileva muoto
2923;triangle_scalene;epäsäännöllinen kolmio;kuvaileva muoto
2924;trick_or_treat;karkki tai kepponen;juhlat tapahtumat
2925;tripod;kolmijalka;tiede
2926;trousers;housut;vaatteet muut
2927;trowel;istutuslapio;työkalut puutarha
2928;t-shirt;t-paita;vaatteet muut
2929;tulip;tulppaani;kasvit ja puut
2930;tuna;tonnikala;ruoka kala ja äyriäisruuat
2931;turkey;kalkkuna;eläimet linnut
2932;turkey_2;kalkkuna;eläimet linnut
2933;turn_down_heat_,_to;vähennä lämpöä;ruoka ruuanlaitto
2934;turn_off_light_switch_,_to;sammuta valot;tekniikka muut
2935;turn_on_light_switch_,_to;valot päälle;tekniikka muut
2936;turn_up_heat_,_to;lisää lämpöä;ruoka ruuanlaitto
2937;turnip;nauris;ruoka vihannekset ja salaatit
2938;turtle;kilpikonna;eläimet matelijat
2939;tv_drama;draamasarja;tekniikka tv
2940;twelve;kaksitoista;numerot
2941;twenty;kaksikymmentä;numerot
2942;twenty_five_percent;neljäsosa;kuvaileva määrä
2943;two;kaksi;numerot
2944;two_dots;kaksi pistettä;numerot
2945;two_thirds;kaksi kolmasosaa;kuvaileva määrä
2946;u;u;aakkoset
2947;u_-_lower_case;u;aakkoset
2948;ugly;ruma;ihmiset kuvaileva
2949;umbrella;sateenvarjo;vaatteet tarvikkeet
2950;unbuckle_,_to;avata solki;terveys hoitotoimet
2951;unbutton_,_to;avata napit;terveys hoitotoimet
2952;uncle_maternal;eno;ihmiset suhteet
2953;uncle_paternal;setä;ihmiset suhteet
2954;under_1;alla;kuvaileva sijainti
2955;underarm;kainalo;terveys kehonosat
2956;underarm_hair;kainalokarvat;terveys kehonosat
2957;underground_sign;metrokyltti;liikenne raideliikenne
2958;underground_train;metro;liikenne raideliikenne
2959;undress_,_to;riisua;terveys hoitotoimet
2960;untie_,_to;avata solmio;terveys hoitotoimet
2961;up;ylös;kuvaileva suunta
2962;upper_arm;olkavarsi;terveys kehonosat
2963;uranus;uranus;tiede tähtitiede
2964;usb_stick;muistitikku;tekniikka tietokoneet
2965;use_computer_,_to;käyttää tietokonetta;tekniikka tietokoneet
2966;v;v;aakkoset
2967;v_-_lower_case;v;aakkoset
2968;vacuum_cleaner_1;pölynimuri;rakennukset tarvikkeet
2969;vacuum_cleaner_2;pölynimuri;rakennukset tarvikkeet
2970;vacuum_cleaner_hand_held;rikkaimuri;rakennukset tarvikkeet
2971;vagina;emätin;terveys kehonosat
2972;van;pakettiauto;liikenne tieliikenne
2973;varnish;lakka;työkalut työpaja
2974;vase;vaasi;rakennukset tarvikkeet
2975;vegetables;vihannekset;ruoka vihannekset ja salaatit
2976;venus;venus;tiede tähtitiede
2977;vertical_blinds;lamelliverhot;rakennukset tarvikkeet
2978;vest;liivi;vaatteet muut
2979;vice;ruuvipenkki;työkalut työpaja
2980;video_camera;videokamera;tekniikka media
2981;video_player;videonauhuri;tekniikka media
2982;video_tape;videonauha;tekniikka media
2983;vine;viiniköynnös;kasvit ja puut
2984;vinegar;etikka;ruoka ainekset
2985;visitor_1a;vierailja;ihmiset ammatit
2986;visitor_1b;vierailja;ihmiset ammatit
2987;visor;visiiri;vaatteet muut
2988;visor_2;visiiri;vaatteet urheilu
2989;volleyball;lentopallo;urheilu
2990;vomit_,_to;oksentaa;terveys terveydentila
2991;vulture;korppikotka;eläimet linnut
2992;w;w;aakkoset
2993;w_-_lower_case;w;aakkoset
2994;wafer;vohveli;ruoka jälkiruuat ja herkut
2995;wag_tail_,_to;heiluttaa häntää;eläimet ominaisuudet
2996;wag_tail_2_,_to;heiluttaa häntää;eläimet ominaisuudet
2997;waistcoat;liivit;vaatteet muut
2998;walk_dog_,_to;kävelyttää koiraa;eläimet eläintenhoito
2999;walking_frame;kävelytuki;terveys sairaalatarvikkeet
3000;walking_stick;kävelykeppi;terveys sairaalatarvikkeet
3001;walkman;walkman;tekniikka media
3002;wall;seinä;rakennukset rakenne
3003;wallet;lompakko;vaatteet tarvikkeet
3004;walnut;saksanpähkinä;ruoka pähkinät
3005;walrus;mursu;eläimet kalat ja merenelävät
3006;wardrobe;vaatekaappi;rakennukset huonekalut
3007;warm_clothes;lämpimät vaatteet;vaatteet muut
3008;warm_fire;lämmitellä;kuvaileva tila
3009;warning_light;huomiovalo;tekniikka muut
3010;wash_clothes_,_to;pyykätä;rakennukset kotityöt
3011;wash_face_,_to;kasvojen pesu;terveys hoitotoimet
3012;wash_hands_,_to;käsien pesu;terveys hoitotoimet
3013;wash_up_,_to;peseytyä;rakennukset kotityöt
3014;wash_vegetables_,_to;huuhdella vihannekset;ruoka ruuanlaitto
3015;washing_machine;pesukone;rakennukset laitteet
3016;washing_powder;pesuaine;rakennukset tarvikkeet
3017;washing_up_bowl;pyykkikori;rakennukset tarvikkeet
3018;washing_up_liquid;huuhteluaine;rakennukset tarvikkeet
3019;wasp;ampiainen;eläimet hämähäkit ja hyönteiset
3020;waste_paper_bin;roskakori;rakennukset tarvikkeet
3021;watch;rannekello;vaatteet korut
3022;water;vesi;juomat
3023;water_bottle_hamster;hamsterin vesisäilö;eläimet ruokinta
3024;water_bowl;vesikulho;eläimet ruokinta
3025;water_pistol;vesipistooli;vapaa-aika lelut
3026;water_plants_,_to;kastella kasvit;rakennukset kotityöt
3027;water_table;vesipöytä;vapaa-aika lelut
3028;watering_can;kastelukannu;työkalut puutarha
3029;watermelon;vesimeloni;ruoka hedelmät
3030;waterproof;vedenkestävä;tiede
3031;wavy;aaltoileva;kuvaileva muoto
3032;weak_link;heikko lenkki;kuvaileva tila
3033;web_address;verkkotunnus;tietotekniikka
3034;webbed_foot;räpylä;eläimet ominaisuudet
3035;webcam;nettikamera;tekniikka tietokoneet
3036;weeds;rikkaruoho;kasvit ja puut
3037;week;arkipäivät;kuvaileva aika
3038;week_1;viikko;kuvaileva aika
3039;weekend;viikonloppu;kuvaileva aika
3040;weigh_,_to;punnita;kuvaileva määrä
3041;wellington_boots;kumisaappaat;vaatteet muut
3042;west;länsi;kuvaileva suunta
3043;wet;märkä;kuvaileva tila
3044;wet_1;märkä;kuvaileva tila
3045;what;mikä;kysymykset
3046;wheelbarrow;kottikärry;työkalut puutarha
3047;wheelchair;pyörätuoli;liikenne tieliikenne
3048;wheelchair_and_switch_mount;pyörätuoli painikkeella;apuvälineet
3049;wheelchair_communication_aid;pyörätuoli ja kommunikointilaite;apuvälineet
3050;wheelie_bin;jätesäiliö;rakennukset tarvikkeet
3051;wheelie_bin_2;kierrätyspaperisäiliö;rakennukset tarvikkeet
3052;wheelie_bin_3;ekoroskis;rakennukset tarvikkeet
3053;when;milloin;kysymykset
3054;where;missä;kysymykset
3055;where_1;minne;kysymykset
3056;which;kumpi;kysymykset
3057;whisk;vispilä;ruoka välineet
3058;whisk_,_to;vispata;ruoka ruuanlaitto
3059;whiskers;viiksikarvat;eläimet ominaisuudet
3060;white;valkoinen;taide värit
3061;whiteboard;valkotaulu;rakennukset laitteet
3062;who;kuka;kysymykset
3063;whole;kokonainen;kuvaileva määrä
3064;why;miksi;kysymykset
3065;wife;vaimo;ihmiset suhteet
3066;wig_1;peruukki;terveys hoitotarvikkeet
3067;wig_2;peruukki;terveys hoitotarvikkeet
3068;wii;wii;tekniikka media
3069;wii_fit;wii fit;tekniikka media
3070;window;ikkuna;rakennukset rakenne
3071;windpipe;henkitorvi;terveys kehonosat
3072;wine;viini;juomat
3073;wing;siipi;eläimet ominaisuudet
3074;winner;voittaja;urheilu
3075;winter;talvi;kuvaileva aika
3076;wipe_table_,_to;pyyhkiä pöytä;rakennukset kotityöt
3077;wire_break;jakorasia;tekniikka muut
3078;wishbone;toivomusluu;ruoka siipikarja
3079;witch;noita;juhlat välineet
3080;witches_hat;noitahattu;juhlat välineet
3081;wolf;susi;eläimet nisäkkäät
3082;wood;puu;työkalut työpaja
3083;wood_lathe;sorvi;työkalut työpaja
3084;wooden_spoon;puulusikka;ruoka välineet
3085;woodstain;petsi;työkalut työpaja
3086;wool;villa;rakennukset tarvikkeet
3087;work_,_to;työskennellä;työkalut toiminta
3088;work_book;tehtäväkirja;työ ja koulu
3089;worksheet;lomake;työ ja koulu
3090;world;maapallo;tiede tähtitiede
3091;worried_lady;huolestunut nainen;ihmiset tunteet
3092;worried_man;huolestunut mies;ihmiset tunteet
3093;wrap_,_to;paketoida;juhlat tapahtumat
3094;wrapping_paper;lahjapaperi;juhlat välineet
3095;wrench;jakoavain;työkalut työpaja
3096;wrinkled;ryppyinen;ihmiset kuvaileva
3097;wrist;ranne;terveys kehonosat
3098;wrong_thought;väärin ajateltu;ihmiset kuvaileva
3099;x;x;aakkoset
3100;x_-_lower_case;x;aakkoset
3101;xray;röntgen;terveys sairaalatarvikkeet
3102;xylophone;ksylofoni;musiikki instrumentit
3103;y;y;aakkoset
3104;y_-_lower_case;y;aakkoset
3105;yellow;keltainen;taide värit
3106;yesterday;eilen;kuvaileva aika
3107;yogurt;jogurtti;ruoka maitotuotteet
3108;yorkshire_pudding;yorkshiren vanukas;ruoka annokset
3109;young;nuori;ihmiset kuvaileva
3110;yo-yo;jojo;vapaa-aika lelut
3111;yucky;ällöttävä;ruoka ruokailu
3112;yule_log;kääretorttu;juhlat välineet
3113;yummy;herkullista;ruoka ruokailu
3114;z;z;aakkoset
3115;z_-_lower_case;z;aakkoset
3116;zebra;seepra;eläimet nisäkkäät
3117;zebra_crossing;suojatie;liikenne tieliikenne
3118;zero;nolla;numerot
3119;zip;vetoketju;vaatteet tarvikkeet
3120;arrest_,_to;pidättää;ihmiset tekeminen
3121;ask_,_to;kysyä;ihmiset tekeminen
3122;attract_,_to;vetää puoleensa;ihmiset tekeminen
3123;bend_,_to;kumartua;ihmiset tekeminen
3124;bend_2_,_to;kumartua;ihmiset tekeminen
3125;bite_,_to;purra;ihmiset tekeminen
3126;blink_,_to;räpäyttää;ihmiset tekeminen
3127;blow_,_to;puhaltaa;ihmiset tekeminen
3128;blow_kiss_,_to;lentosuukko;ihmiset tekeminen
3129;bounce_,_to;pomppia;ihmiset tekeminen
3130;bounce_ball_,_to;pomppia;ihmiset tekeminen
3131;box_,_to;nyrkkeillä;ihmiset tekeminen
3132;bring_,_to;tuoda;ihmiset tekeminen
3133;build_,_to;rakentaa;ihmiset tekeminen
3134;burn_2_,_to;polttaa;ihmiset tekeminen
3135;call_out_,_to;kutsua;ihmiset tekeminen
3136;camp_,_to;leiriytyä;ihmiset tekeminen
3137;carry_,_to;kantaa;ihmiset tekeminen
3138;carry_books_,_to;kantaa kirjoja;ihmiset tekeminen
3139;carve_meat_,_to;paloitella;ihmiset tekeminen
3140;carve_wood_,_to;veistää;ihmiset tekeminen
3141;catch_,_to;saada kiinni;ihmiset tekeminen
3142;catch_2_,_to;saada kiinni;ihmiset tekeminen
3143;celebrate_1_,_to;juhlia;ihmiset tekeminen
3144;change_,_to;muuttua;ihmiset tekeminen
3145;change_clothes_,_to;vaihtaa vaatteet;ihmiset tekeminen
3146;change_mind_,_to;muuttaa mieltä;ihmiset tekeminen
3147;change_weather_,_to;säämuutos;ympäristö sää
3148;chase_,_to;takaa-ajaa;ihmiset tekeminen
3149;cheat_,_to;luntata;ihmiset tekeminen
3150;chew_,_to;pureskella;ihmiset tekeminen
3151;choke_,_to;tukehtua;ihmiset tekeminen
3152;chop_wood_,_to;pilkkoa;ihmiset tekeminen
3153;clap_hands_,_to;taputtaa;ihmiset tekeminen
3154;climb_down_,_to;laskeutua;ihmiset tekeminen
3155;climb_tree_,_to;kiivetä puuhun;ihmiset tekeminen
3156;climb_up_,_to;kiivetä;ihmiset tekeminen
3157;close_,_to;sulkea;ihmiset tekeminen
3158;close_door_,_to;sulkea ovi;ihmiset tekeminen
3159;collect_,_to;kerätä;ihmiset tekeminen
3160;come_,_to;tulla;ihmiset tekeminen
3161;communicate_,_to;kommunikoida;ihmiset tekeminen
3162;computer_folder;tiedostokansio;tekniikka tietokoneet
3163;copy_,_to;kopioida;ihmiset tekeminen
3164;count_,_to;laskea;ihmiset tekeminen
3165;count_2_,_to;laskea;ihmiset tekeminen
3166;crawl_,_to;ryömiä;ihmiset tekeminen
3167;cross_fingers_,_to;ristiä sormet;ihmiset tekeminen
3168;crouch_,_to;kyykistyä;ihmiset tekeminen
3169;crumple_paper_,_to;rypistää;ihmiset tekeminen
3170;cut_,_to;leikata;ihmiset tekeminen
3171;cut_with_scissors_,_to;saksia;ihmiset tekeminen
3172;dance_,_to;tanssia;ihmiset tekeminen
3173;dance_2_,_to;tanssia;ihmiset tekeminen
3174;dance_3_,_to;tanssia;ihmiset tekeminen
3175;daydream_,_to;haaveilla;ihmiset tekeminen
3176;decorate_,_to;maalata;ihmiset tekeminen
3177;deliver_,_to;toimittaa;ihmiset tekeminen
3178;deliver_2_,_to;toimittaa;ihmiset tekeminen
3179;dial_,_to;soittaa;ihmiset tekeminen
3180;die_,_to;kuolla;ihmiset tekeminen
3181;dig_,_to;kaivaa;ihmiset tekeminen
3182;dig_2_,_to;kaivaa;ihmiset tekeminen
3183;dive_,_to;sukeltaa;ihmiset tekeminen
3184;download_,_to;ladata;tekniikka tietokoneet
3185;draw_,_to;piirtää;ihmiset tekeminen
3186;dream_,_to;nähdä unta;ihmiset tekeminen
3187;drink_2_,_to;juoda;ihmiset tekeminen
3188;drink_3_,_to;juoda;ihmiset tekeminen
3189;drip_,_to;tippua;ihmiset tekeminen
3190;drive_,_to;ajaa autolla;ihmiset tekeminen
3191;drown_,_to;hukkua;ihmiset tekeminen
3192;eat_,_to;syödä;ihmiset tekeminen
3193;eat_1_,_to;syödä;ihmiset tekeminen
3194;eat_2_,_to;syödä;ihmiset tekeminen
3195;escape_,_to;paeta;ihmiset tekeminen
3196;fall_off_,_to;pudota;ihmiset tekeminen
3197;fall_over_,_to;kaatua;ihmiset tekeminen
3198;fasten_,_to;kiinnittää;ihmiset tekeminen
3199;feed_someone_,_to;syöttää;ihmiset tekeminen
3200;feed_someone_2_,_to;syöttää;ihmiset tekeminen
3201;fight_,_to;tapella;ihmiset tekeminen
3202;file_metal_,_to;viilata;ihmiset tekeminen
3203;file_wood_,_to;viilata;ihmiset tekeminen
3204;fill_2_,_to;kaataa;ihmiset tekeminen
3205;find_,_to;löytää;ihmiset tekeminen
3206;flip_coin_,_to;heittää kolikkoa;ihmiset tekeminen
3207;forward_wind;kelaus eteenpäin;ihmiset tekeminen
3208;fried_breakfast;paistettu aamiainen;ihmiset tekeminen
3209;get_,_to;saada;ihmiset tekeminen
3210;get_off_bus_,_to;poistua linja-autosta;ihmiset tekeminen
3211;get_on_bus_,_to;mennä linja-autoon;ihmiset tekeminen
3212;get_out_of_chair_,_to;nousta tuolilta;ihmiset tekeminen
3213;get_up_,_to;nousta ylös;ihmiset tekeminen
3214;get_up_2_,_to;nousta ylös;ihmiset tekeminen
3215;give_,_to;antaa;ihmiset tekeminen
3216;give_up_cake_,_to;luopua herkuista;ihmiset tekeminen
3217;give_up_foods_,_to;luopua ruuasta;ihmiset tekeminen
3218;go_,_to;mennä;ihmiset tekeminen
3219;go_in_,_to;mennä sisään;ihmiset tekeminen
3220;go_outside_,_to;mennä ulos;ihmiset tekeminen
3221;go_out_2_,_to;mennä ulos;ihmiset tekeminen
3222;grab_,_to;tarttua;ihmiset tekeminen
3223;grab_1_,_to;tarttua;ihmiset tekeminen
3224;grow_,_to;kasvaa;ihmiset tekeminen
3225;grow_2_,_to;kasvaa;ihmiset tekeminen
3226;grow_hair_,_to;kasvattaa hiuksia;ihmiset tekeminen
3227;grow_hair_2_,_to;kasvattaa hiuksia;ihmiset tekeminen
3228;guess_,_to;arvata;ihmiset tekeminen
3229;hang_,_to;roikkua;ihmiset tekeminen
3230;hang_coat_,_to;naulakko;ihmiset tekeminen
3231;hatch_,_to;kuoriutua;eläimet ominaisuudet
3232;help_,_to;auttaa;ihmiset tekeminen
3233;hike_,_to;vaeltaa;ihmiset tekeminen
3234;hike_2_,_to;vaeltaa;ihmiset tekeminen
3235;hit_,_to;lyödä;ihmiset tekeminen
3236;hit_something_,_to;lyödä;ihmiset tekeminen
3237;hold_,_to;pidellä;ihmiset tekeminen
3238;hold_hands_,_to;pitää kädestä;ihmiset tekeminen
3239;hold_sledge_hammer_,_to;pitää lekaa;ihmiset tekeminen
3240;hop_,_to;hyppiä;ihmiset tekeminen
3241;hop_2_,_to;hyppiä;ihmiset tekeminen
3242;hug_,_to;halata;ihmiset tekeminen
3243;hunt_,_to;metsästää;ihmiset tekeminen
3244;insert_,_to;sijoittaa;ihmiset tekeminen
3245;jog_,_to;hölkätä;ihmiset tekeminen
3246;join_,_to;liittyä;ihmiset tekeminen
3247;join_2_,_to;liittyä;ihmiset tekeminen
3248;join_3;liitos;ihmiset tekeminen
3249;jump_,_to;hypätä;ihmiset tekeminen
3250;jump_2_,_to;hypätä;ihmiset tekeminen
3251;keep_,_to;säilöä;ihmiset tekeminen
3252;kick_ball_,_to;potkaista palloa;ihmiset tekeminen
3253;kick_person_,_to;potkaista;ihmiset tekeminen
3254;kick_swimming_,_to;uintipotku;ihmiset tekeminen
3255;kill_,_to;tappaa;ihmiset tekeminen
3256;knit_,_to;kutoa;ihmiset tekeminen
3257;knock_,_to;koputtaa;ihmiset tekeminen
3258;knock_down_,_to;hajottaa;ihmiset tekeminen
3259;lie_on_back_,_to;maata;ihmiset tekeminen
3260;look_,_to;katsoa;ihmiset tekeminen
3261;make_,_to;valmistaa;ihmiset tekeminen
3262;meet_,_to;tavata;ihmiset tekeminen
3263;miss_bus_,_to;myöhästyä;ihmiset tekeminen
3264;move_,_to;liikkua;ihmiset tekeminen
3265;nod_,_to;nyökätä;ihmiset tekeminen
3266;open_,_to;avata;ihmiset tekeminen
3267;open_2_,_to;avata;ihmiset tekeminen
3268;open_door_,_to;avata ovi;ihmiset tekeminen
3269;open_door_1_,_to;avata ovi;ihmiset tekeminen
3270;open_door_2_,_to;avata ovi;ihmiset tekeminen
3271;order_1_,_to;tilata;ihmiset tekeminen
3272;order_2_,_to;komentaa;ihmiset tekeminen
3273;pack_suitcase_,_to;pakata;ihmiset tekeminen
3274;paint_,_to;maalata;ihmiset tekeminen
3275;paint_1_,_to;maalata;ihmiset tekeminen
3276;paint_2_,_to;maalata;ihmiset tekeminen
3277;park_,_to;pysäköidä;ihmiset tekeminen
3278;pat_dog_,_to;silittää;ihmiset tekeminen
3279;peel_orange_,_to;kuoria;ihmiset tekeminen
3280;pick_,_to;valita;ihmiset tekeminen
3281;pick_up_,_to;poimia;ihmiset tekeminen
3282;plant_,_to;istuttaa;ihmiset tekeminen
3283;play_,_to;leikkiä;ihmiset tekeminen
3284;plough_,_to;kyntää;ihmiset tekeminen
3285;pluck_,_to;nyppiä;ihmiset tekeminen
3286;post_letter_,_to;postittaa;ihmiset tekeminen
3287;pour_,_to;kaataa;ihmiset tekeminen
3288;pray_2_,_to;rukoilla;ihmiset tekeminen
3289;press_button_,_to;painaa;ihmiset tekeminen
3290;prop_up_,_to;tukea;ihmiset tekeminen
3291;protect_,_to;suojella;ihmiset tekeminen
3292;pull_,_to;vetää;ihmiset tekeminen
3293;pull_2_,_to;vetää;ihmiset tekeminen
3294;push_,_to;työntää;ihmiset tekeminen
3295;push_2_,_to;työntää;ihmiset tekeminen
3296;push_down_,_to;työntää alas;ihmiset tekeminen
3297;put_,_to;asettaa;ihmiset tekeminen
3298;put_away_,_to;laittaa pois;ihmiset tekeminen
3299;put_in_,_to;laittaa sisään;ihmiset tekeminen
3300;put_in_cassette_tape_,_to;asettaa kasetti;ihmiset tekeminen
3301;put_in_cd_dvd_,_to;asettaa cd levy;ihmiset tekeminen
3302;put_in_contact_lens_,_to;laittaa piilolinssit;ihmiset tekeminen
3303;put_on_helmet_,_to;pukea kypärä;ihmiset tekeminen
3304;put_on_lid_,_to;asettaa kansi;ihmiset tekeminen
3305;queue_,_to;jonottaa;ihmiset tekeminen
3306;raise_feet_,_to;nostaa jalat;ihmiset tekeminen
3307;raise_head_,_to;nostaa pää;ihmiset tekeminen
3308;rake_2_,_to;haravoida;ihmiset tekeminen
3309;reach_for_,_to;tavoitella;ihmiset tekeminen
3310;read_,_to;lukea;ihmiset tekeminen
3311;read_2_,_to;lukea;ihmiset tekeminen
3312;read_3_,_to;lukea;ihmiset tekeminen
3313;read_book_,_to;lukea kirjaa;ihmiset tekeminen
3314;receive_,_to;vastaanottaa;ihmiset tekeminen
3315;relax_,_to;rentoutua;ihmiset tekeminen
3316;relax_2_,_to;rentoutua;ihmiset tekeminen
3317;remove_,_to;poistaa;ihmiset tekeminen
3318;rest_,_to;levätä;ihmiset tekeminen
3319;return_,_to;palata;ihmiset tekeminen
3320;return_book_,_to;palauttaa;ihmiset tekeminen
3321;rewind;kelata taaksepäin;ihmiset tekeminen
3322;ride_car_,_to;ajaa autoa;ihmiset tekeminen
3323;ring_bell_,_to;soittaa ovikelloa;ihmiset tekeminen
3324;ring_doorbell_,_to;soittaa ovikelloa;ihmiset tekeminen
3325;rinse_,_to;huuhdella;ihmiset tekeminen
3326;rock_chair_,_to;keinua tuolilla;ihmiset tekeminen
3327;rollerskate_,_to;rullaluistella;ihmiset tekeminen
3328;roll_dice_,_to;heittää noppaa;ihmiset tekeminen
3329;roll_over_,_to;pyöriä;ihmiset tekeminen
3330;rub_,_to;hieroa;ihmiset tekeminen
3331;scrub_,_to;hangata;ihmiset tekeminen
3332;seal_envelope_,_to;sinetöidä;ihmiset tekeminen
3333;separate_,_to;erottaa;ihmiset tekeminen
3334;serve_2_,_to;tarjoilla;ihmiset tekeminen
3335;set_table_,_to;kattaa;ihmiset tekeminen
3336;sew_,_to;ommella;ihmiset tekeminen
3337;shake_,_to;täristä;ihmiset tekeminen
3338;shake_hands_,_to;kätellä;ihmiset tekeminen
3339;shake_something_,_to;sekoittaa;ihmiset tekeminen
3340;share_,_to;jakaa;ihmiset tekeminen
3341;sharpen_,_to;teroittaa;ihmiset tekeminen
3342;shoot_,_to;ampua;ihmiset tekeminen
3343;shout_,_to;huutaa;ihmiset tekeminen
3344;show_me_,_to;näytä minulle;ihmiset tekeminen
3345;sign_,_to;viittoa;ihmiset tekeminen
3346;sing_,_to;laulaa;ihmiset tekeminen
3347;sink_,_to;upota;ihmiset tekeminen
3348;sink_2_,_to;upota;ihmiset tekeminen
3349;sit_,_to;istua;ihmiset tekeminen
3350;sit_2_,_to;istua;ihmiset tekeminen
3351;sit_in_beanbag_,_to;istua säkkituolissa;ihmiset tekeminen
3352;sit_on_floor_,_to;istua lattialla;ihmiset tekeminen
3353;skate_,_to;luistella;ihmiset tekeminen
3354;skid_,_to;liukua;ihmiset tekeminen
3355;skip_,_to;hypätä narua;ihmiset tekeminen
3356;sleep_female_,_to;nukkua;ihmiset tekeminen
3357;sleep_male_,_to;nukkua;ihmiset tekeminen
3358;sleep_on_side_,_to;nukkua kyljellä;ihmiset tekeminen
3359;slide_,_to;liukastua;ihmiset tekeminen
3360;slide_backwards_,_to;liukua taaksepäin;ihmiset tekeminen
3361;slide_forwards_,_to;liukua eteenpäin;ihmiset tekeminen
3362;smear_,_to;sutata;ihmiset tekeminen
3363;smile_,_to;hymyillä;ihmiset tekeminen
3364;sneak_,_to;hiipiä;ihmiset tekeminen
3365;sort_,_to;järjestää;ihmiset tekeminen
3366;spell_,_to;tavata;ihmiset tekeminen
3367;spill_,_to;läikyttää;ihmiset tekeminen
3368;spin_,_to;pyöriä;ihmiset tekeminen
